File name,psnr,num edge origin with sobel,num edge origin with canny,num edge with ALM and saliency,num edge paper method
75.0% - 5/IM-0001-0017.jpg,22.437976374851544,110618,21864,216003,13044
75.0% - 5/IM-0001-0034.jpg,22.419422357464086,112853,21992,217720,12550
75.0% - 5/IM-0001-0051.jpg,22.76013262030844,109080,18424,211879,11471
75.0% - 5/IM-0001-0068.jpg,22.470509282045015,112950,19834,212339,12329
75.0% - 5/IM-0001-0085.jpg,22.1557826129104,111638,24338,210359,14062
75.0% - 5/IM-0001-0102.jpg,22.5249829499502,113089,22722,214833,12782
75.0% - 5/IM-0001-0119.jpg,22.316268016286692,115052,20494,212855,13116
75.0% - 5/IM-0001-0136.jpg,22.06448233645956,115886,23684,207760,13889
75.0% - 5/IM-0001-0153.jpg,21.65690499077018,119528,26962,211092,16281
75.0% - 5/IM-0001-0170.jpg,22.1806149782238,117960,24194,211641,14358
75.0% - 5/IM-0001-0187.jpg,22.190546571867735,121103,23961,215058,13300
75.0% - 5/IM-0001-0204.jpg,22.078463819562778,121367,27937,214790,15830
75.0% - 5/IM-0001-0221.jpg,21.79034424043245,124649,29736,218015,16160
75.0% - 5/IM-0001-0238.jpg,22.443929753776814,129095,25864,219271,13259
75.0% - 5/IM-0001-0255.jpg,21.759039411784286,137700,28728,220269,14381
75.0% - 5/IM-0001-0272.jpg,20.755763182774277,150009,38100,221014,20151
75.0% - 5/IM-0001-0289.jpg,20.390930774566097,170553,43144,233118,21131
75.0% - 5/IM-0001-0306.jpg,20.362806946208135,183348,44233,241602,20427
75.0% - 5/IM-0001-0323.jpg,19.075977451137238,191313,56814,246681,32543
75.0% - 5/IM-0001-0340.jpg,18.890574481744487,198469,59624,247475,34446
75.0% - 5/IM-0001-0357.jpg,19.033051921947866,202125,57630,248824,31281
75.0% - 5/IM-0001-0374.jpg,18.71985877954795,205145,61203,248828,34948
75.0% - 5/IM-0001-0391.jpg,18.451607872455604,206882,65991,248094,42790
75.0% - 5/IM-0001-0408.jpg,18.38602052924727,208188,66069,247559,40727
75.0% - 5/IM-0001-0425.jpg,18.81389498950805,207667,62729,245281,36701
75.0% - 5/IM-0001-0069.jpg,22.442718572221438,112132,20378,211516,12099
75.0% - 5/IM-0001-0070.jpg,22.501025797423058,110577,20991,210969,12055
75.0% - 5/IM-0001-0071.jpg,22.431279243539294,109822,21323,209000,12530
75.0% - 5/IM-0001-0072.jpg,22.42248102230541,109966,22064,208719,12651
75.0% - 5/IM-0001-0073.jpg,22.37237722494362,109672,22279,208058,12969
75.0% - 5/IM-0001-0074.jpg,22.558242012027087,109448,22562,208184,12821
75.0% - 5/IM-0001-0075.jpg,22.57532438904816,109558,22422,207668,13373
75.0% - 5/IM-0001-0076.jpg,22.350652578065606,109218,23202,208650,13475
75.0% - 5/IM-0001-0077.jpg,22.218293511586765,109798,23289,208604,13729
75.0% - 5/IM-0001-0078.jpg,22.216259114838127,109113,23149,209723,13908
75.0% - 5/IM-0001-0079.jpg,22.200356815375265,109470,23333,208446,13941
75.0% - 5/IM-0001-0080.jpg,22.2069248249505,110669,23892,208262,13800
75.0% - 5/IM-0001-0081.jpg,22.204425563547616,110465,23722,209561,13808
75.0% - 5/IM-0001-0082.jpg,22.043936895559195,110655,23764,209327,13815
75.0% - 5/IM-0001-0083.jpg,22.066412569706763,111622,23535,210383,13993
75.0% - 5/IM-0001-0084.jpg,22.168743348497483,111266,23291,209631,13839
75.0% - 5/IM-0001-0086.jpg,22.161349774427933,111726,23843,209565,13965
75.0% - 5/IM-0001-0087.jpg,22.29809281986789,111797,24101,211010,13533
75.0% - 5/IM-0001-0088.jpg,22.156228344488692,112113,24172,212184,14059
75.0% - 5/IM-0001-0089.jpg,22.150208993433857,112758,24393,212481,14287
75.0% - 5/IM-0001-0090.jpg,22.18348129763628,113512,24318,214308,14065
75.0% - 5/IM-0001-0091.jpg,22.16528019471513,114371,24547,214261,14315
75.0% - 5/IM-0001-0092.jpg,22.206815054355154,114635,24768,214890,14245
75.0% - 5/IM-0001-0093.jpg,22.26048952438242,114884,24800,214593,13948
75.0% - 5/IM-0001-0094.jpg,22.175430556176494,115123,24212,214176,14059
75.0% - 5/IM-0001-0095.jpg,22.206682079803947,114724,24379,214699,14520
75.0% - 5/IM-0001-0096.jpg,22.40755224831247,115558,24578,215156,14191
75.0% - 5/IM-0001-0097.jpg,22.476064559775637,114953,24291,214773,13576
75.0% - 5/IM-0001-0098.jpg,22.497455651661113,113993,24300,214798,13641
75.0% - 5/IM-0001-0099.jpg,22.407250616636997,113642,23909,213825,13584
75.0% - 5/IM-0001-0100.jpg,22.508937017234484,113508,23980,214176,13413
75.0% - 5/IM-0001-0101.jpg,22.50055583434009,113499,23152,213938,13357
75.0% - 5/IM-0001-0103.jpg,22.56300761991219,112072,22493,212289,12724
75.0% - 5/IM-0001-0104.jpg,22.556945557348776,112615,21935,211923,12799
75.0% - 5/IM-0001-0105.jpg,22.55444689484007,113006,22572,212960,13321
75.0% - 5/IM-0001-0106.jpg,22.57856556514756,112749,21534,212677,12905
75.0% - 5/IM-0001-0107.jpg,22.648762376251888,112829,20096,210993,11747
75.0% - 5/IM-0001-0108.jpg,22.556914984825468,113383,19551,210710,12188
75.0% - 5/IM-0001-0109.jpg,22.587239976255074,113366,19885,211278,12199
75.0% - 5/IM-0001-0110.jpg,22.60843951097476,113793,20039,210951,12226
75.0% - 5/IM-0001-0111.jpg,22.452877617027134,113438,20312,211361,12384
75.0% - 5/IM-0001-0112.jpg,22.424354700726575,112748,20508,210603,12518
75.0% - 5/IM-0001-0113.jpg,22.40822095985143,112930,20002,211104,12151
75.0% - 5/IM-0001-0114.jpg,22.27958966092418,113022,19924,211229,12629
75.0% - 5/IM-0001-0115.jpg,22.3442817723754,113692,20236,211783,12729
75.0% - 5/IM-0001-0116.jpg,22.402174054974946,113798,20240,211550,13135
75.0% - 5/IM-0001-0117.jpg,22.43277380984057,113696,20067,212185,13023
75.0% - 5/IM-0001-0118.jpg,22.34412161768473,114989,20653,213467,12862
75.0% - 5/IM-0001-0120.jpg,22.27920902734683,115043,21021,211970,12852
75.0% - 5/IM-0001-0121.jpg,22.359596454522066,115301,20454,212181,12872
75.0% - 5/IM-0001-0122.jpg,22.37705093509719,114864,20607,212178,12945
75.0% - 5/IM-0001-0123.jpg,22.396251281189265,114576,20568,212146,12859
75.0% - 5/IM-0001-0124.jpg,22.44552697804427,114106,20450,210129,12903
75.0% - 5/IM-0001-0125.jpg,22.33998416502192,114180,21137,210012,13160
75.0% - 5/IM-0001-0126.jpg,22.41331534650797,114038,21441,209003,12769
75.0% - 5/IM-0001-0127.jpg,22.38728624113233,113621,21757,208096,12935
75.0% - 5/IM-0001-0128.jpg,22.295502777463682,114162,22315,208421,13149
75.0% - 5/IM-0001-0129.jpg,22.309146804731146,113420,22129,207049,12876
75.0% - 5/IM-0001-0130.jpg,22.348479152275964,114302,22466,207297,12963
75.0% - 5/IM-0001-0131.jpg,22.250907355289243,114973,23020,207253,13540
75.0% - 5/IM-0001-0132.jpg,22.292171393925585,115346,23511,207172,13425
75.0% - 5/IM-0001-0133.jpg,22.26343442295729,115488,23191,207675,13568
75.0% - 5/IM-0001-0134.jpg,22.19606962107936,115614,23517,208406,13423
75.0% - 5/IM-0001-0135.jpg,22.135047199602088,115779,23896,208668,13836
75.0% - 5/IM-0001-0137.jpg,22.11984214080025,115884,24779,207578,14566
75.0% - 5/IM-0001-0138.jpg,22.044014561131235,116168,25238,209202,14854
75.0% - 5/IM-0001-0139.jpg,21.98958247767528,116293,25068,209763,14764
75.0% - 5/IM-0001-0140.jpg,21.85575926074659,116427,24745,211278,15144
75.0% - 5/IM-0001-0141.jpg,21.793982163443467,116883,25253,211838,14998
75.0% - 5/IM-0001-0142.jpg,21.789619206484033,117593,25644,212679,15475
75.0% - 5/IM-0001-0143.jpg,21.719931263734328,118600,26406,212214,16149
75.0% - 5/IM-0001-0144.jpg,21.64851137346336,119413,26586,213241,15499
75.0% - 5/IM-0001-0145.jpg,21.393190891562064,119437,26901,211898,15968
75.0% - 5/IM-0001-0146.jpg,21.527556189011825,120250,26422,212065,15584
75.0% - 5/IM-0001-0147.jpg,21.522744088449357,120219,26654,212520,15885
75.0% - 5/IM-0001-0148.jpg,21.55462235724236,120913,26994,212320,15711
75.0% - 5/IM-0001-0149.jpg,21.633950505369054,120909,26996,212272,16458
75.0% - 5/IM-0001-0150.jpg,21.63956121525996,120644,27070,212869,16399
75.0% - 5/IM-0001-0151.jpg,21.55336117644094,120292,26972,212283,16655
75.0% - 5/IM-0001-0152.jpg,21.559461319151872,119900,27044,211660,16802
75.0% - 5/IM-0001-0154.jpg,21.797648727859563,119197,26680,210376,16238
75.0% - 5/IM-0001-0155.jpg,21.778872438796046,119515,26761,211231,16229
75.0% - 5/IM-0001-0156.jpg,21.606241564764428,119601,26243,210687,15967
75.0% - 5/IM-0001-0157.jpg,21.67053823373201,118954,26124,210139,16037
75.0% - 5/IM-0001-0158.jpg,21.682754266647954,119081,25990,210804,15904
75.0% - 5/IM-0001-0159.jpg,21.83194503399649,118703,25694,211061,15279
75.0% - 5/IM-0001-0160.jpg,21.944728629122075,118642,25700,211104,15047
75.0% - 5/IM-0001-0161.jpg,22.052962327477992,117940,25386,210820,14896
75.0% - 5/IM-0001-0162.jpg,22.1487599167587,118239,25674,209980,14402
75.0% - 5/IM-0001-0163.jpg,22.141334762419422,117699,25526,209762,14940
75.0% - 5/IM-0001-0164.jpg,22.213709812724368,117418,25283,210315,14449
75.0% - 5/IM-0001-0165.jpg,22.189945435483214,117044,24427,210538,14325
75.0% - 5/IM-0001-0166.jpg,22.320993609715963,117397,24277,212089,13955
75.0% - 5/IM-0001-0167.jpg,22.21217825269642,117138,24334,210884,14023
75.0% - 5/IM-0001-0168.jpg,22.149337826070045,117246,24825,211817,14114
75.0% - 5/IM-0001-0169.jpg,22.068600578711845,117781,24722,211433,14189
75.0% - 5/IM-0001-0171.jpg,22.30140386339919,117880,24162,211854,13568
75.0% - 5/IM-0001-0172.jpg,22.210968789367563,118522,23836,211894,13626
75.0% - 5/IM-0001-0173.jpg,22.200609990846427,118480,24367,212506,14224
75.0% - 5/IM-0001-0174.jpg,22.340034208739535,119310,24179,213315,13365
75.0% - 5/IM-0001-0175.jpg,22.195768596639255,119863,24870,213132,14157
75.0% - 5/IM-0001-0176.jpg,22.11890188477504,119089,24604,213368,14449
75.0% - 5/IM-0001-0177.jpg,22.144436416348352,118985,23990,213964,13547
75.0% - 5/IM-0001-0178.jpg,22.204258844880442,118990,24138,213593,14060
75.0% - 5/IM-0001-0179.jpg,22.251057477737458,118894,23744,213403,13794
75.0% - 5/IM-0001-0180.jpg,22.261324783838063,118943,23833,213291,13401
75.0% - 5/IM-0001-0181.jpg,22.267902783649514,119314,23582,213482,13269
75.0% - 5/IM-0001-0182.jpg,22.34119035295185,119561,23299,214200,13108
75.0% - 5/IM-0001-0183.jpg,22.340182989584875,119555,23503,214529,13248
75.0% - 5/IM-0001-0184.jpg,22.263964846425573,119920,23428,214190,13532
75.0% - 5/IM-0001-0185.jpg,22.35026584037181,119911,23365,214714,13283
75.0% - 5/IM-0001-0186.jpg,22.134477644369774,121330,23718,215430,13693
75.0% - 5/IM-0001-0188.jpg,22.19900166626319,120994,24150,215240,13785
75.0% - 5/IM-0001-0189.jpg,22.155125463072828,119809,24572,215276,14157
75.0% - 5/IM-0001-0190.jpg,22.181924820329243,120974,24521,215432,14055
75.0% - 5/IM-0001-0191.jpg,22.15452920928881,122180,24832,215860,13874
75.0% - 5/IM-0001-0192.jpg,22.025251714668087,122071,25229,215558,14271
75.0% - 5/IM-0001-0193.jpg,22.0657094829285,122257,26039,215774,14606
75.0% - 5/IM-0001-0194.jpg,21.984194258475252,122337,26663,216277,15245
75.0% - 5/IM-0001-0195.jpg,22.130821840748997,122134,26466,216323,15080
75.0% - 5/IM-0001-0196.jpg,22.062318438998364,122397,26898,216910,15194
75.0% - 5/IM-0001-0197.jpg,22.035938053419102,121837,27252,217024,14827
75.0% - 5/IM-0001-0198.jpg,21.993005709885665,121224,27160,216805,15194
75.0% - 5/IM-0001-0199.jpg,22.002548178702312,121448,27675,215518,15375
75.0% - 5/IM-0001-0200.jpg,22.152332493160408,120817,27479,214760,15302
75.0% - 5/IM-0001-0201.jpg,22.028865050928808,121187,27542,215085,15819
75.0% - 5/IM-0001-0202.jpg,21.993704018504154,121345,27714,215277,15828
75.0% - 5/IM-0001-0203.jpg,21.931128772410805,120619,27795,214599,16227
75.0% - 5/IM-0001-0205.jpg,21.9827175123851,121371,27961,214850,16078
75.0% - 5/IM-0001-0206.jpg,21.94021432064341,121379,28085,213892,16491
75.0% - 5/IM-0001-0207.jpg,21.913224154813463,121258,27840,214245,16154
75.0% - 5/IM-0001-0208.jpg,21.878765042003604,121870,28347,215265,16646
75.0% - 5/IM-0001-0209.jpg,21.86824466092252,121893,28332,215260,16564
75.0% - 5/IM-0001-0210.jpg,21.857991528026915,122773,28659,214793,16369
75.0% - 5/IM-0001-0211.jpg,21.821284346356112,122762,28562,215834,16433
75.0% - 5/IM-0001-0212.jpg,21.67136824465688,123262,29200,215528,17039
75.0% - 5/IM-0001-0213.jpg,21.720264010050826,123578,29288,216692,16825
75.0% - 5/IM-0001-0214.jpg,21.852655201377114,123330,29162,216455,16997
75.0% - 5/IM-0001-0215.jpg,21.939070499641453,123578,28983,217203,16707
75.0% - 5/IM-0001-0216.jpg,21.869157883055145,124055,29378,217744,16347
75.0% - 5/IM-0001-0217.jpg,21.77503913830966,123951,29353,217838,16555
75.0% - 5/IM-0001-0218.jpg,21.800846577583734,124220,29146,218432,16568
75.0% - 5/IM-0001-0219.jpg,21.83239521744888,124035,29217,219243,16650
75.0% - 5/IM-0001-0220.jpg,21.80551948313552,124293,29027,218309,16627
75.0% - 5/IM-0001-0222.jpg,21.884902985164885,124368,29563,218782,16125
75.0% - 5/IM-0001-0223.jpg,21.73170437356131,124859,28868,218812,16451
75.0% - 5/IM-0001-0224.jpg,22.04209417337067,125160,28730,218386,15701
75.0% - 5/IM-0001-0225.jpg,21.973697385485007,125400,29071,219444,15433
75.0% - 5/IM-0001-0226.jpg,21.971071160032132,125291,28874,219969,15557
75.0% - 5/IM-0001-0227.jpg,22.096650470796675,125134,28176,217086,14901
75.0% - 5/IM-0001-0228.jpg,22.442594494825762,125899,24808,220804,12917
75.0% - 5/IM-0001-0229.jpg,22.46893653800607,125942,24462,221089,12626
75.0% - 5/IM-0001-0230.jpg,22.387952324894762,126317,24507,216548,12622
75.0% - 5/IM-0001-0231.jpg,22.4115931431042,126260,25499,218486,13020
75.0% - 5/IM-0001-0232.jpg,22.445395617115786,126401,24735,219552,12838
75.0% - 5/IM-0001-0233.jpg,22.401052714218608,127743,25208,218504,12540
75.0% - 5/IM-0001-0234.jpg,22.41287205341573,128020,25531,219479,12486
75.0% - 5/IM-0001-0235.jpg,22.463590696895924,128730,25331,219297,12602
75.0% - 5/IM-0001-0236.jpg,22.40515826609532,128749,25371,220849,12538
75.0% - 5/IM-0001-0237.jpg,22.307613599582943,129212,25709,216982,12796
75.0% - 5/IM-0001-0239.jpg,22.41696470774647,128360,25378,220662,13146
75.0% - 5/IM-0001-0240.jpg,22.365374627337623,128711,25751,219044,13116
75.0% - 5/IM-0001-0241.jpg,22.53738682511623,129298,26378,219264,12939
75.0% - 5/IM-0001-0242.jpg,22.532361427564027,129242,25977,220435,12732
75.0% - 5/IM-0001-0243.jpg,22.49939172673891,129626,26186,223123,13070
75.0% - 5/IM-0001-0244.jpg,22.50515691726423,130669,26211,222462,12793
75.0% - 5/IM-0001-0245.jpg,22.058449532253967,130929,26330,221225,13098
75.0% - 5/IM-0001-0246.jpg,22.413437790773763,131733,26422,220852,13336
75.0% - 5/IM-0001-0247.jpg,22.336188898721687,132460,26939,219475,13417
75.0% - 5/IM-0001-0248.jpg,22.33634073297359,133338,27153,222519,13044
75.0% - 5/IM-0001-0249.jpg,22.05522282565534,134084,26825,221543,12976
75.0% - 5/IM-0001-0250.jpg,21.95478481474142,134364,27371,220401,12798
75.0% - 5/IM-0001-0251.jpg,21.972891489842073,134473,27556,219826,13381
75.0% - 5/IM-0001-0252.jpg,21.896776632976103,135304,28180,218763,13359
75.0% - 5/IM-0001-0253.jpg,21.759968545021575,136139,28623,217768,14164
75.0% - 5/IM-0001-0254.jpg,22.055975713976817,136982,28561,221971,14198
75.0% - 5/IM-0001-0256.jpg,21.804167057837436,138055,29027,221435,14408
75.0% - 5/IM-0001-0257.jpg,21.9312901777755,139018,29907,222260,14948
75.0% - 5/IM-0001-0258.jpg,22.000736056396054,139763,29585,220633,15056
75.0% - 5/IM-0001-0259.jpg,21.6113271264639,139357,29989,220339,15315
75.0% - 5/IM-0001-0260.jpg,21.594610853667287,140139,30890,217392,15081
75.0% - 5/IM-0001-0261.jpg,21.49822457191918,140798,31063,219530,15721
75.0% - 5/IM-0001-0262.jpg,21.312264311901995,140823,31928,220644,15916
75.0% - 5/IM-0001-0263.jpg,21.12634822735304,142676,34529,220216,17823
75.0% - 5/IM-0001-0264.jpg,20.937315776932664,143388,35408,219474,18438
75.0% - 5/IM-0001-0265.jpg,21.16240311240961,144385,36212,220203,19023
75.0% - 5/IM-0001-0266.jpg,21.094167812964137,144702,36598,220378,19787
75.0% - 5/IM-0001-0267.jpg,20.70274921395358,145333,36870,221083,19591
75.0% - 5/IM-0001-0268.jpg,20.984324102551398,146183,37483,221909,19773
75.0% - 5/IM-0001-0269.jpg,20.84182910996776,147629,37237,222323,19938
75.0% - 5/IM-0001-0270.jpg,20.92288790310734,148068,37978,221750,20626
75.0% - 5/IM-0001-0271.jpg,20.984409466519523,148766,38060,220306,20822
75.0% - 5/IM-0001-0273.jpg,20.694568817271687,150476,38530,222544,20578
75.0% - 5/IM-0001-0274.jpg,20.781695128767062,151570,38359,223811,20889
75.0% - 5/IM-0001-0275.jpg,20.90751488425406,152992,39199,224778,21430
75.0% - 5/IM-0001-0276.jpg,20.639420781981663,154727,40184,221097,22585
75.0% - 5/IM-0001-0277.jpg,20.634328530144135,155565,40207,224947,22049
75.0% - 5/IM-0001-0278.jpg,20.554565634318376,157171,40620,223637,21917
75.0% - 5/IM-0001-0279.jpg,20.497697547901424,159674,41326,224837,21800
75.0% - 5/IM-0001-0280.jpg,20.316406300516153,161001,41533,226860,21773
75.0% - 5/IM-0001-0281.jpg,20.327163805944558,161956,41213,228725,21575
75.0% - 5/IM-0001-0282.jpg,20.202044923168675,163717,42299,229475,22013
75.0% - 5/IM-0001-0283.jpg,20.133519009541956,165448,43017,230616,21793
75.0% - 5/IM-0001-0284.jpg,20.26967427589099,166293,43075,231189,21914
75.0% - 5/IM-0001-0285.jpg,20.232921828960574,167066,42981,231937,21606
75.0% - 5/IM-0001-0286.jpg,20.30603920289426,168252,43263,231319,21795
75.0% - 5/IM-0001-0287.jpg,20.349913517148977,168891,42939,233742,21619
75.0% - 5/IM-0001-0288.jpg,20.28542872018256,169805,43529,233491,20929
75.0% - 5/IM-0001-0290.jpg,20.40328220154935,171466,42948,232242,20270
75.0% - 5/IM-0001-0291.jpg,20.370509652329662,172245,42538,231910,20117
75.0% - 5/IM-0001-0292.jpg,20.424764058752718,173458,43738,234289,20436
75.0% - 5/IM-0001-0293.jpg,20.39309785931262,174235,43494,235063,19815
75.0% - 5/IM-0001-0294.jpg,20.38745743026031,175167,43482,234474,20039
75.0% - 5/IM-0001-0295.jpg,20.539297063821582,175688,42486,235977,19859
75.0% - 5/IM-0001-0296.jpg,20.614121444749138,176192,42612,235406,18629
75.0% - 5/IM-0001-0297.jpg,20.66178829369717,177256,42742,236212,19778
75.0% - 5/IM-0001-0298.jpg,20.634266111458615,177922,43090,236219,19400
75.0% - 5/IM-0001-0299.jpg,20.470378082972292,178718,42866,236213,19202
75.0% - 5/IM-0001-0300.jpg,20.429892337877888,179448,42472,236221,20045
75.0% - 5/IM-0001-0301.jpg,20.570256333346105,180321,42438,236521,20045
75.0% - 5/IM-0001-0302.jpg,20.40602339426169,180803,43048,236492,20191
75.0% - 5/IM-0001-0303.jpg,20.42876400792132,181642,42653,237652,20019
75.0% - 5/IM-0001-0304.jpg,20.379691349899947,181931,44134,239029,20385
75.0% - 5/IM-0001-0305.jpg,20.396963852562443,182365,44006,239995,19728
75.0% - 5/IM-0001-0307.jpg,20.36418598756223,183850,43976,240748,20031
75.0% - 5/IM-0001-0308.jpg,20.311604452703914,184194,44089,242206,20814
75.0% - 5/IM-0001-0309.jpg,20.329131724197946,184817,45793,243410,20931
75.0% - 5/IM-0001-0310.jpg,20.383612939023365,185200,45545,242764,21452
75.0% - 5/IM-0001-0311.jpg,20.151710093892405,185748,47144,243362,21802
75.0% - 5/IM-0001-0312.jpg,20.12645865778655,186433,48150,243487,22662
75.0% - 5/IM-0001-0313.jpg,20.070846978426037,187112,48961,242987,23548
75.0% - 5/IM-0001-0314.jpg,20.17845502216913,187841,51020,243670,23739
75.0% - 5/IM-0001-0315.jpg,19.97878712437331,188208,51250,243193,24669
75.0% - 5/IM-0001-0316.jpg,19.83974806727811,188431,52579,243712,26298
75.0% - 5/IM-0001-0317.jpg,19.77300036844525,187915,52623,242921,26879
75.0% - 5/IM-0001-0318.jpg,19.785442758241825,188516,53326,243007,27084
75.0% - 5/IM-0001-0319.jpg,19.686679553855,189298,54489,242886,28919
75.0% - 5/IM-0001-0320.jpg,19.389447128307783,190311,54975,243646,30176
75.0% - 5/IM-0001-0321.jpg,19.249544376649713,190744,55785,245290,31289
75.0% - 5/IM-0001-0322.jpg,19.152931442527215,190755,56322,245949,31602
75.0% - 5/IM-0001-0324.jpg,19.116085158391545,191876,56950,246569,32513
75.0% - 5/IM-0001-0325.jpg,19.252917394112693,192339,57159,246560,32307
75.0% - 5/IM-0001-0326.jpg,19.1291309937575,192652,57474,246427,32323
75.0% - 5/IM-0001-0327.jpg,19.199928770662797,193087,58277,246467,32911
75.0% - 5/IM-0001-0328.jpg,19.042731430096577,193275,58128,247010,32588
75.0% - 5/IM-0001-0329.jpg,18.918486271628357,193568,58250,247621,33280
75.0% - 5/IM-0001-0330.jpg,19.008832894177107,194036,58455,247339,34029
75.0% - 5/IM-0001-0331.jpg,18.972987482180123,194714,58700,246823,33776
75.0% - 5/IM-0001-0332.jpg,19.085110508608633,195142,58503,246470,33486
75.0% - 5/IM-0001-0333.jpg,19.0552518813942,195135,58790,246327,33394
75.0% - 5/IM-0001-0334.jpg,18.87281243930627,195639,59280,246370,34102
75.0% - 5/IM-0001-0335.jpg,18.967221039247818,195964,58413,246310,33524
75.0% - 5/IM-0001-0336.jpg,18.885787372392883,196384,58991,246771,33911
75.0% - 5/IM-0001-0337.jpg,18.85069839268973,197421,59185,246425,34560
75.0% - 5/IM-0001-0338.jpg,19.205563516051505,197335,59070,246428,34720
75.0% - 5/IM-0001-0339.jpg,18.847269382742674,198050,59527,247325,35048
75.0% - 5/IM-0001-0341.jpg,18.936819784695004,198839,59925,247433,34735
75.0% - 5/IM-0001-0342.jpg,18.916680618448428,198816,60083,247688,34640
75.0% - 5/IM-0001-0343.jpg,18.98240566018087,199164,59274,247502,33693
75.0% - 5/IM-0001-0344.jpg,18.971213774430925,199479,59596,248074,32783
75.0% - 5/IM-0001-0345.jpg,19.157123795507868,199591,59958,247962,32764
75.0% - 5/IM-0001-0346.jpg,18.95540412511204,200121,59879,248112,33502
75.0% - 5/IM-0001-0347.jpg,19.08359991993088,200431,59488,248356,32053
75.0% - 5/IM-0001-0348.jpg,19.08178176540368,200755,58652,248745,31637
75.0% - 5/IM-0001-0349.jpg,19.165538784743134,200652,56886,248595,30028
75.0% - 5/IM-0001-0350.jpg,19.173326370524084,200947,56711,248732,30170
75.0% - 5/IM-0001-0351.jpg,19.176421459986123,201223,56861,248894,30902
75.0% - 5/IM-0001-0352.jpg,19.324529542167927,201389,57033,248055,30358
75.0% - 5/IM-0001-0353.jpg,19.297152320908385,201727,56679,248768,30216
75.0% - 5/IM-0001-0354.jpg,19.071998405386164,201778,57769,247928,31375
75.0% - 5/IM-0001-0355.jpg,19.11653609418288,201671,57576,248349,30468
75.0% - 5/IM-0001-0356.jpg,19.052559519527353,201715,57805,248477,30612
75.0% - 5/IM-0001-0358.jpg,19.197780952487005,201916,58365,248293,31018
75.0% - 5/IM-0001-0359.jpg,19.10503629249272,202327,57896,248621,31425
75.0% - 5/IM-0001-0360.jpg,19.116651823834474,202886,58674,248643,32063
75.0% - 5/IM-0001-0361.jpg,18.94662330835256,202987,59342,248829,32593
75.0% - 5/IM-0001-0362.jpg,18.96632910654582,203244,59533,248351,32852
75.0% - 5/IM-0001-0363.jpg,18.914716799653284,203438,59386,248693,32834
75.0% - 5/IM-0001-0364.jpg,18.892350575634225,203593,59323,248930,33595
75.0% - 5/IM-0001-0365.jpg,18.7637541303442,203918,60342,248332,34083
75.0% - 5/IM-0001-0366.jpg,18.731290478012713,204288,59979,249083,34095
75.0% - 5/IM-0001-0367.jpg,18.75384981663308,204373,60513,248882,34545
75.0% - 5/IM-0001-0368.jpg,18.812716865509508,204410,60434,248907,34919
75.0% - 5/IM-0001-0369.jpg,18.870341743008595,204766,60443,249190,34420
75.0% - 5/IM-0001-0370.jpg,18.707371358830986,204873,60918,248963,34580
75.0% - 5/IM-0001-0371.jpg,18.72739786050023,205067,60472,249057,34748
75.0% - 5/IM-0001-0372.jpg,18.740053391148155,205344,60691,249059,35083
75.0% - 5/IM-0001-0373.jpg,18.719059741641676,205277,60947,249285,35703
75.0% - 5/IM-0001-0375.jpg,18.68157630015251,205375,61892,248806,34934
75.0% - 5/IM-0001-0376.jpg,18.708245586303814,205384,61475,248948,35058
75.0% - 5/IM-0001-0377.jpg,18.679934770061028,205652,62304,249037,35985
75.0% - 5/IM-0001-0378.jpg,18.656871758448396,205634,62201,248914,36329
75.0% - 5/IM-0001-0379.jpg,18.722614830345428,205788,61922,248801,36517
75.0% - 5/IM-0001-0380.jpg,18.641906665954448,205661,62687,248924,36821
75.0% - 5/IM-0001-0381.jpg,18.617237533561372,205710,63358,248955,36987
75.0% - 5/IM-0001-0382.jpg,18.53783929548912,205841,62644,248856,36801
75.0% - 5/IM-0001-0383.jpg,18.409275054848607,206161,64498,249197,39484
75.0% - 5/IM-0001-0384.jpg,18.588957570227066,206054,65642,249631,41480
75.0% - 5/IM-0001-0385.jpg,18.54478903666803,206189,65972,249045,42382
75.0% - 5/IM-0001-0386.jpg,18.57302644260976,206220,65691,248735,41684
75.0% - 5/IM-0001-0387.jpg,18.432405433136537,206409,65977,248634,43532
75.0% - 5/IM-0001-0388.jpg,18.402061801125935,206142,66062,248735,42981
75.0% - 5/IM-0001-0389.jpg,18.44832709909838,206476,65940,248634,43553
75.0% - 5/IM-0001-0390.jpg,18.534964518188183,206675,66030,248589,43002
75.0% - 5/IM-0001-0392.jpg,18.59251351179921,206805,65929,248084,42165
75.0% - 5/IM-0001-0393.jpg,18.513852659454315,206899,65768,247909,42812
75.0% - 5/IM-0001-0394.jpg,18.47172690942297,207212,66112,247537,43570
75.0% - 5/IM-0001-0395.jpg,18.55453051372985,207455,65924,247295,42801
75.0% - 5/IM-0001-0396.jpg,18.508995814650063,207603,65971,247184,42619
75.0% - 5/IM-0001-0397.jpg,18.331001160716443,207622,66540,247008,42517
75.0% - 5/IM-0001-0398.jpg,18.564115044700625,207523,66276,247079,42056
75.0% - 5/IM-0001-0399.jpg,18.492337425894352,207542,66352,246467,42570
75.0% - 5/IM-0001-0400.jpg,18.529992826892528,207808,66065,245899,42022
75.0% - 5/IM-0001-0401.jpg,18.61476687560284,207988,65681,246092,42703
75.0% - 5/IM-0001-0402.jpg,18.629469975553416,207789,65825,245281,41389
